K1001,K1002,K1004,K1053,K1081,K1082,K1086,K1100,K1103,K1104,K1303,C_052 SM Position befor joining stator TD1 - Actual value ,Attribute,Date/Time,Event 1,Event 2,Event 3,Event 4,Batch Number,Nest Number,C_052 SM Position before joining stator TD1 - difference value ,Attribute,C_052 SM Position befor joining stator TD2 - Actual value ,Attribute,C_052 SM Position before joining stator TD2 - difference value ,Attribute,C_052 SM Joining stator - Actual value ,Attribute,C_052 SM Joining stator - difference value ,Attribute,C_052 SM Joining magnet - Actual value ,Attribute,C_052 SM Joining magnet - difference value ,Attribute,C_052 Calibration magnetic field ,Attribute,P_052 Joining Stator - measuring pre-position TD1 ,Attribute,P_052 Joining Stator - measuring pre-position TD2 ,Attribute,Q_052 Joining stator - Delta measuring pre-position ,Attribute,Q_052 Joining stator - measuring pre-position - Average ,Attribute,P_052 Joining stator - Force-max Zone 0 ,Attribute,P_052 Joining stator - Force-max Zone 1 ,Attribute,Q_052 Joining stator - Force-min Zone 1 ,Attribute,P_052 Joining stator - Force-Average value Zone 1 ,Attribute,Q_052 Joining stator - Force-max Zone 2 ,Attribute,Q_052 Joining stator - Force-min Zone 2 ,Attribute,P_052 Joining stator - Force-Average value Zone 2 ,Attribute,P_052 Joining stator - Delta force / End force ,Attribute,P_052 Joining stator - Way ,Attribute,P_052 Joining stator - Gradient ,Attribute,Q_052 Joining stator - Joining position ,Attribute,Q_052 Joining stator - Joining position TD1 ,Attribute,Q_052 Joining stator - Joining position TD2 ,Attribute,Q_052 Joining stator - Joining position after Adjustment - Average ,Attribute,P_052 Joining magnet - Force-Max Zone 0 ,Attribute,P_052 Joining magnet - Force-Max Zone 1 ,Attribute,Q_052 Joining magnet - Force-Min Zone 1 ,Attribute,P_052 Joining magnet - Force-Average value Zone 1 ,Attribute,Q_052 Joining magnet - Force-Max Zone 2 ,Attribute,Q_052 Joining magnet - Force-Min Zone 2 ,Attribute,P_052 Joining magnet - Force-Average value Zone 2 ,Attribute,Q_052 Joining magnet - Joining position ,Attribute,P_052 Joining magnet - Delta force / End force ,Attribute,P_052 Joining magnet - Way ,Attribute,P_052 Joining magnet - Gradient ,Attribute,Q_052 Adjustement orientation tooth spindle ,Attribute,P_052 Adjustement angle MM ,Attribute,P_052 Quality measuring MM after joining with load ,Attribute,Q_052 Quality measuring MM after joining without load ,Attribute,P_052 Quality measuring MM before joining Nest 1 ,Attribute,P_052 Quality measuring MM before joining Nest 2 ,Attribute,P_052 Quality measuring MM before joining Nest 3 ,Attribute,P_052 Gradient MM ,Attribute,
950273,HJD_LHD_BL1R - 950111,26.02.2019 11:29:33,20190226,M1998,GEM Suzhou,-,Steering,-,26.02.2019 08:56:00,TK-PCHZ,0,256,26.02.2019/12:21:26,200,8,null,null,#19022600020,3,0,256,0,256,0,256,0,256,0,256,0,256,0,256,0,256,5.88,0,5.922,0,-0.0420002,0,5.901,0,1089,0,1854,0,906,0,1379,0,2099,0,1843,0,1951,0,2099,0,0,256,0,256,-1.1665,0,-1.1910001,0,-1.1559999,0,-1.1735,0,1222,0,1684,0,1222,0,1439,0,1758,0,1588,0,1702,0,90.57466,0,1755,0,0,256,0,256,200.0,0,-110.5757,0,-0.72206795,0,-0.7415998,0,0,256,0,256,-0.29465622,0,1.281167,0 ,
950273,HJD_LHD_BL1R - 950111,26.02.2019 11:29:33,20190226,M1998,GEM Suzhou,-,Steering,-,26.02.2019 08:56:00,TK-PCHZ,0,256,26.02.2019/12:21:44,200,8,null,null,#19022600005,1,0,256,0,256,0,256,0,256,0,256,0,256,0,256,0,256,6.141,0,6.1870003,0,-0.0460002,0,6.164,0,1114,0,1847,0,870,0,1328,0,2104,0,1824,0,1948,0,2093,0,0,256,0,256,-1.172,0,-1.2020001,0,-1.1449999,0,-1.1735,0,1237,0,1622,0,1238,0,1430,0,1693,0,1557,0,1650,0,90.577446,0,1693,0,0,256,0,256,200.0,0,-108.7391,0,-0.31617177,0,-0.274514,0,-0.18936735,0,0,256,0,256,1.1108737,0 ,
950273,HJD_LHD_BL1R - 950111,26.02.2019 11:29:33,20190226,M1998,GEM Suzhou,-,Steering,-,26.02.2019 08:56:00,TK-PCHZ,0,256,26.02.2019/12:22:38,200,8,null,null,#19022600010,3,0,256,0,256,0,256,0,256,0,256,0,256,0,256,0,256,5.7739997,0,5.866,0,-0.0920002,0,5.82,0,1073,0,1789,0,915,0,1304,0,1986,0,1784,0,1890,0,1982,0,0,256,0,256,-1.1705,0,-1.213,0,-1.1349999,0,-1.174,0,1123,0,1541,0,1118,0,1331,0,1576,0,1385,0,1528,0,90.56918,0,1576,0,0,256,0,256,200.0,0,-111.0875,0,-0.28931546,0,-0.28412732,0,0,256,0,256,-0.25467697,0,1.2909329,0 ,
950273,HJD_LHD_BL1R - 950111,26.02.2019 11:29:33,20190226,M1998,GEM Suzhou,-,Steering,-,26.02.2019 08:56:00,TK-PCHZ,0,256,26.02.2019/12:22:59,200,8,null,null,#19022600021,1,0,256,0,256,0,256,0,256,0,256,0,256,0,256,0,256,6.153,0,6.177,0,-0.024000201,0,6.165,0,1138,0,1863,0,938,0,1353,0,2084,0,1861,0,1965,0,2077,0,0,256,0,256,-1.1655,0,-1.19,0,-1.1479999,0,-1.169,0,1121,0,1533,0,1122,0,1314,0,1609,0,1447,0,1555,0,90.57285,0,1609,0,0,256,0,256,200.0,0,-110.4622,0,0.48814356,0,0.5198828,0,-0.18356884,0,0,256,0,256,1.073336,0 ,
950273,HJD_LHD_BL1R - 950111,26.02.2019 11:29:33,20190226,M1998,GEM Suzhou,-,Steering,-,26.02.2019 08:56:00,TK-PCHZ,0,256,26.02.2019/12:23:45,200,8,null,null,#19022600009,3,0,256,0,256,0,256,0,256,0,256,0,256,0,256,0,256,5.8129997,0,5.8770003,0,-0.064000204,0,5.845,0,1136,0,1894,0,916,0,1381,0,2133,0,1896,0,2000,0,2124,0,0,256,0,256,-1.1625,0,-1.1970001,0,-1.1449999,0,-1.171,0,1208,0,1603,0,1205,0,1397,0,1659,0,1476,0,1606,0,90.57063,0,1651,0,0,256,0,256,200.0,0,-110.2708,0,-0.2252266,0,-0.21591845,0,0,256,0,256,-0.25482956,0,1.2182989,0 ,
950273,HJD_LHD_BL1R - 950111,26.02.2019 11:29:33,20190226,M1998,GEM Suzhou,-,Steering,-,26.02.2019 08:56:00,TK-PCHZ,0,256,26.02.2019/12:24:03,200,8,null,null,#19022600014,1,0,256,0,256,0,256,0,256,0,256,0,256,0,256,0,256,6.1349998,0,6.159,0,-0.024000201,0,6.147,0,1103,0,1824,0,912,0,1333,0,2072,0,1824,0,1931,0,2068,0,0,256,0,256,-1.1655,0,-1.1910001,0,-1.1459999,0,-1.1685,0,1233,0,1591,0,1234,0,1415,0,1653,0,1461,0,1600,0,90.56939,0,1653,0,0,256,0,256,200.0,0,-107.4839,0,-0.11627552,0,-0.080568865,0,-0.19379254,0,0,256,0,256,1.0681478,0 ,
950273,HJD_LHD_BL1R - 950111,26.02.2019 11:29:33,20190226,M1998,GEM Suzhou,-,Steering,-,26.02.2019 08:56:00,TK-PCHZ,0,256,26.02.2019/12:24:51,200,8,null,null,#19022600027,3,0,256,0,256,0,256,0,256,0,256,0,256,0,256,0,256,5.8199997,0,5.869,0,-0.049000204,0,5.8445,0,1086,0,1873,0,962,0,1391,0,2090,0,1874,0,1966,0,2086,0,0,256,0,256,-1.1665,0,-1.1940001,0,-1.1499999,0,-1.172,0,1209,0,1729,0,1211,0,1464,0,1817,0,1604,0,1743,0,90.568405,0,1811,0,0,256,0,256,200.0,0,-113.8972,0,-0.17700736,0,-0.09582812,0,0,256,0,256,-0.33356732,0,1.2475966,0 ,
950273,HJD_LHD_BL1R - 950111,26.02.2019 11:29:33,20190226,M1998,GEM Suzhou,-,Steering,-,26.02.2019 08:56:00,TK-PCHZ,0,256,26.02.2019/12:25:08,200,8,null,null,#19022600032,1,0,256,0,256,0,256,0,256,0,256,0,256,0,256,0,256,6.2079997,0,6.2260003,0,-0.018000202,0,6.217,0,1072,0,1852,0,865,0,1301,0,2039,0,1805,0,1921,0,2036,0,0,256,0,256,-1.165,0,-1.1910001,0,-1.1419998,0,-1.1665,0,1148,0,1576,0,1149,0,1361,0,1654,0,1463,0,1594,0,90.56939,0,1651,0,0,256,0,256,200.0,0,-109.217,0,1.2880337,0,1.2787255,0,-0.19455549,0,0,256,0,256,1.0992767,0 ,
950273,HJD_LHD_BL1R - 950111,26.02.2019 11:29:33,20190226,M1998,GEM Suzhou,-,Steering,-,26.02.2019 08:56:00,TK-PCHZ,0,256,26.02.2019/12:25:51,200,8,null,null,#19022600037,3,0,256,0,256,0,256,0,256,0,256,0,256,0,256,0,256,5.812,0,5.8650002,0,-0.0530002,0,5.8385,0,1096,0,1864,0,936,0,1376,0,2050,0,1856,0,1944,0,2043,0,0,256,0,256,-1.1665,0,-1.1980001,0,-1.1489999,0,-1.1735,0,1169,0,1571,0,1170,0,1364,0,1615,0,1438,0,1562,0,90.57318,0,1609,0,0,256,0,256,200.0,0,-112.2099,0,0.045319986,0,0.053712577,0,0,256,0,256,-0.24094363,0,1.3138218,0 ,
950273,HJD_LHD_BL1R - 950111,26.02.2019 11:29:33,20190226,M1998,GEM Suzhou,-,Steering,-,26.02.2019 08:56:00,TK-PCHZ,0,256,26.02.2019/12:26:16,200,8,null,null,#19022600022,1,0,256,0,256,0,256,0,256,0,256,0,256,0,256,0,256,6.177,0,6.1940002,0,-0.017000202,0,6.1855,0,1185,0,1873,0,941,0,1375,0,2082,0,1874,0,1974,0,2081,0,0,256,0,256,-1.1635,0,-1.1890001,0,-1.1469998,0,-1.168,0,1186,0,1593,0,1185,0,1393,0,1668,0,1524,0,1625,0,90.57586,0,1668,0,0,256,0,256,200.0,0,-122.4199,0,0.23529771,0,0.25070956,0,-0.17334513,0,0,256,0,256,1.1117893,0 ,
950273,HJD_LHD_BL1R - 950111,26.02.2019 11:29:33,20190226,M1998,GEM Suzhou,-,Steering,-,26.02.2019 08:56:00,TK-PCHZ,0,256,26.02.2019/12:27:10,200,8,null,null,#19022600040,3,0,256,0,256,0,256,0,256,0,256,0,256,0,256,0,256,5.8529997,0,5.905,0,-0.052000202,0,5.879,0,1033,0,1817,0,924,0,1315,0,2028,0,1790,0,1915,0,2017,0,0,256,0,256,-1.16,0,-1.19,0,-1.1439999,0,-1.1669999,0,1157,0,1602,0,1157,0,1375,0,1683,0,1480,0,1615,0,90.56924,0,1678,0,0,256,0,256,200.0,0,-110.3944,0,-0.7655568,0,-0.75823236,0,0,256,0,256,-0.30869472,0,1.2949003,0 ,
950273,HJD_LHD_BL1R - 950111,26.02.2019 11:29:33,20190226,M1998,GEM Suzhou,-,Steering,-,26.02.2019 08:56:00,TK-PCHZ,0,256,26.02.2019/12:27:31,200,8,null,null,#19022600016,1,0,256,0,256,0,256,0,256,0,256,0,256,0,256,0,256,6.159,0,6.199,0,-0.040000204,0,6.179,0,1154,0,1906,0,1017,0,1406,0,2143,0,1907,0,2016,0,2143,0,0,256,0,256,-1.1669999,0,-1.2020001,0,-1.134,0,-1.168,0,1151,0,1543,0,1151,0,1338,0,1590,0,1389,0,1536,0,90.57016,0,1581,0,0,256,0,256,200.0,0,-108.5844,0,-0.39048433,0,-0.43351543,0,-0.16510513,0,0,256,0,256,1.0541093,0 ,
950273,HJD_LHD_BL1R - 950111,26.02.2019 11:29:33,20190226,M1998,GEM Suzhou,-,Steering,-,26.02.2019 08:56:00,TK-PCHZ,0,256,26.02.2019/12:28:14,200,8,null,null,#19022600038,3,0,256,0,256,0,256,0,256,0,256,0,256,0,256,0,256,5.856,0,5.893,0,-0.0370002,0,5.8745,0,1065,0,1833,0,936,0,1355,0,2032,0,1834,0,1924,0,2025,0,0,256,0,256,-1.1675,0,-1.1940001,0,-1.1529999,0,-1.1735,0,1251,0,1708,0,1252,0,1483,0,1773,0,1567,0,1706,0,90.568,0,1770,0,0,256,0,256,200.0,0,-111.4289,0,-0.08041627,0,-0.069429606,0,0,256,0,256,-0.290994,0,1.2347789,0 ,
950273,HJD_LHD_BL1R - 950111,26.02.2019 11:29:33,20190226,M1998,GEM Suzhou,-,Steering,-,26.02.2019 08:56:00,TK-PCHZ,0,256,26.02.2019/12:28:30,200,8,null,null,#19022600018,1,0,256,0,256,0,256,0,256,0,256,0,256,0,256,0,256,6.1879997,0,6.211,0,-0.023000203,0,6.1995,0,1040,0,1903,0,916,0,1392,0,2152,0,1900,0,1998,0,2148,0,0,256,0,256,-1.168,0,-1.187,0,-1.1509999,0,-1.169,0,1185,0,1566,0,1164,0,1363,0,1582,0,1405,0,1555,0,90.572754,0,1570,0,0,256,0,256,200.0,0,-110.0703,0,-0.40025026,0,-0.41230506,0,-0.18967253,0,0,256,0,256,1.1365093,0 ,
950273,HJD_LHD_BL1R - 950111,26.02.2019 11:29:33,20190226,M1998,GEM Suzhou,-,Steering,-,26.02.2019 08:56:00,TK-PCHZ,0,256,26.02.2019/12:29:28,200,8,null,null,#19022600036,3,0,256,0,256,0,256,0,256,0,256,0,256,0,256,0,256,5.83,0,5.876,0,-0.0460002,0,5.853,0,1133,0,1921,0,924,0,1373,0,2110,0,1882,0,1989,0,2047,0,0,256,0,256,-1.1715,0,-1.1990001,0,-1.1529999,0,-1.176,0,1207,0,1624,0,1207,0,1417,0,1714,0,1541,0,1657,0,90.57148,0,1711,0,0,256,0,256,200.0,0,-110.9684,0,-0.059663687,0,-0.049439985,0,0,256,0,256,-0.27405623,0,1.192053,0 ,
950273,HJD_LHD_BL1R - 950111,26.02.2019 11:29:33,20190226,M1998,GEM Suzhou,-,Steering,-,26.02.2019 08:56:00,TK-PCHZ,0,256,26.02.2019/12:29:50,200,8,null,null,#19022600011,1,0,256,0,256,0,256,0,256,0,256,0,256,0,256,0,256,6.154,0,6.1940002,0,-0.040000204,0,6.174,0,1101,0,1790,0,810,0,1265,0,2013,0,1790,0,1891,0,2013,0,0,256,0,256,-1.166,0,-1.1970001,0,-1.1389999,0,-1.168,0,1052,0,1429,0,1050,0,1222,0,1488,0,1295,0,1428,0,90.57033,0,1485,0,0,256,0,256,200.0,0,-108.7831,0,-0.84444714,0,-0.80202645,0,-0.16006958,0,0,256,0,256,1.1603137,0 ,
950273,HJD_LHD_BL1R - 950111,26.02.2019 11:29:33,20190226,M1998,GEM Suzhou,-,Steering,-,26.02.2019 08:56:00,TK-PCHZ,0,256,26.02.2019/12:31:22,200,8,null,null,#19022600033,1,0,256,0,256,0,256,0,256,0,256,0,256,0,256,0,256,6.183,0,6.178,0,0.004999798,0,6.1805,0,1076,0,1859,0,905,0,1326,0,2084,0,1813,0,1941,0,2003,0,0,256,0,256,-1.1685,0,-1.1880001,0,-1.1539999,0,-1.171,0,1123,0,1453,0,1124,0,1300,0,1486,0,1295,0,1445,0,90.570526,0,1485,0,0,256,0,256,200.0,0,-109.4459,0,0.12222663,0,0.10711997,0,-0.17471847,0,0,256,0,256,1.134373,0 ,
950273,HJD_LHD_BL1R - 950111,26.02.2019 11:29:33,20190226,M1998,GEM Suzhou,-,Steering,-,26.02.2019 08:56:00,TK-PCHZ,0,256,26.02.2019/12:32:42,200,8,null,null,#19022600035,3,0,256,0,256,0,256,0,256,0,256,0,256,0,256,0,256,5.842,0,5.893,0,-0.051000204,0,5.8675,0,1111,0,1885,0,995,0,1407,0,2078,0,1886,0,1978,0,2078,0,0,256,0,256,-1.1675,0,-1.195,0,-1.1499999,0,-1.1725,0,1191,0,1593,0,1191,0,1399,0,1627,0,1524,0,1607,0,90.58091,0,1627,0,0,256,0,256,200.0,0,-111.8995,0,-0.21073031,0,-0.20615253,0,0,256,0,256,-0.32639545,0,1.2869655,0 ,
950273,HJD_LHD_BL1R - 950111,26.02.2019 11:29:33,20190226,M1998,GEM Suzhou,-,Steering,-,26.02.2019 08:56:00,TK-PCHZ,0,256,26.02.2019/12:33:01,200,8,null,null,#19022600031,1,0,256,0,256,0,256,0,256,0,256,0,256,0,256,0,256,6.137,0,6.1730003,0,-0.036000203,0,6.155,0,1100,0,1863,0,895,0,1351,0,2057,0,1827,0,1927,0,2025,0,0,256,0,256,-1.173,0,-1.2060001,0,-1.1509999,0,-1.1784999,0,1230,0,1668,0,1228,0,1451,0,1734,0,1534,0,1674,0,90.56882,0,1733,0,0,256,0,256,200.0,0,-109.3946,0,0.68651384,0,0.6630146,0,-0.22141178,0,0,256,0,256,1.0763879,0 ,
950273,HJD_LHD_BL1R - 950111,26.02.2019 11:29:33,20190226,M1998,GEM Suzhou,-,Steering,-,26.02.2019 08:56:00,TK-PCHZ,0,256,26.02.2019/12:33:42,200,8,null,null,#19022600029,3,0,256,0,256,0,256,0,256,0,256,0,256,0,256,0,256,5.8719997,0,5.927,0,-0.0550002,0,5.8995,0,1149,0,1921,0,972,0,1395,0,2155,0,1887,0,2021,0,2149,0,0,256,0,256,-1.1625,0,-1.1960001,0,-1.1439999,0,-1.17,0,1180,0,1609,0,1180,0,1398,0,1682,0,1453,0,1605,0,90.566154,0,1680,0,0,256,0,256,200.0,0,-108.7098,0,-0.24307993,0,-0.2375866,0,0,256,0,256,-0.31159398,0,1.2338634,0 ,
950273,HJD_LHD_BL1R - 950111,26.02.2019 11:29:33,20190226,M1998,GEM Suzhou,-,Steering,-,26.02.2019 08:56:00,TK-PCHZ,0,256,26.02.2019/12:34:01,200,8,null,null,#19022600047,1,0,256,0,256,0,256,0,256,0,256,0,256,0,256,0,256,6.119,0,6.155,0,-0.036000203,0,6.137,0,1093,0,1848,0,919,0,1333,0,2057,0,1801,0,1934,0,2046,0,0,256,0,256,-1.163,0,-1.2,0,-1.1319999,0,-1.166,0,1199,0,1619,0,1197,0,1398,0,1656,0,1497,0,1629,0,90.57397,0,1650,0,0,256,0,256,200.0,0,-117.4623,0,0.3379925,0,0.34943694,0,-0.19379254,0,0,256,0,256,1.1532944,0 ,
950273,HJD_LHD_BL1R - 950111,26.02.2019 11:29:33,20190226,M1998,GEM Suzhou,-,Steering,-,26.02.2019 08:56:00,TK-PCHZ,0,256,26.02.2019/12:34:42,200,8,null,null,#19022600025,3,0,256,0,256,0,256,0,256,0,256,0,256,0,256,0,256,5.8859997,0,5.9430003,0,-0.0570002,0,5.9145,0,1093,0,1834,0,891,0,1330,0,2084,0,1809,0,1920,0,2076,0,0,256,0,256,-1.175,0,-1.2060001,0,-1.1529999,0,-1.1795,0,1199,0,1591,0,1192,0,1382,0,1633,0,1592,0,1611,0,90.58716,0,1631,0,0,256,0,256,200.0,0,-111.6258,0,-0.16602069,0,-0.16861476,0,0,256,0,256,-0.30823696,0,1.2561419,0 ,
950273,HJD_LHD_BL1R - 950111,26.02.2019 11:29:33,20190226,M1998,GEM Suzhou,-,Steering,-,26.02.2019 08:56:00,TK-PCHZ,0,256,26.02.2019/12:34:59,200,8,null,null,#19022600046,1,0,256,0,256,0,256,0,256,0,256,0,256,0,256,0,256,6.127,0,6.158,0,-0.031000203,0,6.1425,0,1128,0,1880,0,988,0,1345,0,2204,0,1816,0,2007,0,2191,0,0,256,0,256,-1.1575,0,-1.195,0,-1.1399999,0,-1.1675,0,1144,0,1584,0,1144,0,1365,0,1635,0,1464,0,1593,0,90.57376,0,1635,0,0,256,0,256,200.0,0,-115.3813,0,0.24246956,0,0.2824488,0,-0.19913328,0,0,256,0,256,1.0757774,0 ,
950273,HJD_LHD_BL1R - 950111,26.02.2019 11:29:33,20190226,M1998,GEM Suzhou,-,Steering,-,26.02.2019 08:56:00,TK-PCHZ,0,256,26.02.2019/12:35:41,200,8,null,null,#19022600044,3,0,256,0,256,0,256,0,256,0,256,0,256,0,256,0,256,5.841,0,5.894,0,-0.0530002,0,5.8675,0,1121,0,1894,0,999,0,1415,0,2105,0,1895,0,1987,0,2105,0,0,256,0,256,-1.1685,0,-1.2,0,-1.1489999,0,-1.1745,0,1197,0,1607,0,1197,0,1402,0,1693,0,1516,0,1633,0,90.57274,0,1693,0,0,256,0,256,200.0,0,-110.4219,0,-0.4623554,0,-0.46601763,0,0,256,0,256,-0.3051851,0,1.3538011,0 ,
950273,HJD_LHD_BL1R - 950111,26.02.2019 11:29:33,20190226,M1998,GEM Suzhou,-,Steering,-,26.02.2019 08:56:00,TK-PCHZ,0,256,26.02.2019/12:35:55,200,8,null,null,#19022600045,1,0,256,0,256,0,256,0,256,0,256,0,256,0,256,0,256,6.167,0,6.165,0,0.0019997978,0,6.166,0,1036,0,1834,0,926,0,1326,0,2088,0,1815,0,1919,0,2088,0,0,256,0,256,-1.1665,0,-1.1940001,0,-1.1429999,0,-1.1685,0,1233,0,1660,0,1233,0,1445,0,1737,0,1569,0,1679,0,90.57321,0,1730,0,0,256,0,256,200.0,0,-110.3907,0,0.49424726,0,0.47181615,0,-0.20218512,0,0,256,0,256,1.149327,0 ,
950273,HJD_LHD_BL1R - 950111,26.02.2019 11:29:33,20190226,M1998,GEM Suzhou,-,Steering,-,26.02.2019 08:56:00,TK-PCHZ,0,256,26.02.2019/12:36:40,200,8,null,null,#19022600049,3,0,256,0,256,0,256,0,256,0,256,0,256,0,256,0,256,5.868,0,5.9170003,0,-0.049000204,0,5.8925,0,1113,0,1830,0,879,0,1312,0,2049,0,1792,0,1914,0,2008,0,0,256,0,256,-1.175,0,-1.1990001,0,-1.1549999,0,-1.177,0,1220,0,1640,0,1221,0,1414,0,1716,0,1513,0,1655,0,90.569336,0,1716,0,0,256,0,256,200.0,0,-110.5555,0,-0.7315287,0,-0.7005524,0,0,256,0,256,-0.31678212,0,1.271401,0 ,
950273,HJD_LHD_BL1R - 950111,26.02.2019 11:29:33,20190226,M1998,GEM Suzhou,-,Steering,-,26.02.2019 08:56:00,TK-PCHZ,0,256,26.02.2019/12:37:47,200,8,null,null,#19022600039,3,0,256,0,256,0,256,0,256,0,256,0,256,0,256,0,256,5.8259997,0,5.872,0,-0.0460002,0,5.849,0,1113,0,1787,0,884,0,1300,0,2022,0,1782,0,1884,0,2022,0,0,256,0,256,-1.1665,0,-1.1940001,0,-1.1529999,0,-1.1735,0,1260,0,1671,0,1260,0,1451,0,1730,0,1543,0,1676,0,90.571785,0,1730,0,0,256,0,256,200.0,0,-111.2074,0,-0.22797327,0,-0.18982513,0,0,256,0,256,-0.26093325,0,1.3135166,0 ,
950273,HJD_LHD_BL1R - 950111,26.02.2019 11:29:33,20190226,M1998,GEM Suzhou,-,Steering,-,26.02.2019 08:56:00,TK-PCHZ,0,256,26.02.2019/12:38:08,200,8,null,null,#19022600054,1,0,256,0,256,0,256,0,256,0,256,0,256,0,256,0,256,6.117,0,6.1400003,0,-0.023000203,0,6.1285,0,1090,0,1894,0,928,0,1349,0,2104,0,1830,0,1951,0,2051,0,0,256,0,256,-1.181,0,-1.2040001,0,-1.157,0,-1.1805,0,1127,0,1558,0,1127,0,1344,0,1639,0,1472,0,1576,0,90.574455,0,1632,0,0,256,0,256,200.0,0,-109.9714,0,0.117648855,0,0.10330515,0,-0.18311106,0,0,256,0,256,1.0235908,0 ,
950273,HJD_LHD_BL1R - 950111,26.02.2019 11:29:33,20190226,M1998,GEM Suzhou,-,Steering,-,26.02.2019 08:56:00,TK-PCHZ,0,256,26.02.2019/12:39:05,200,8,null,null,#19022600043,3,0,256,0,256,0,256,0,256,0,256,0,256,0,256,0,256,5.7139997,0,5.794,0,-0.0800002,0,5.754,0,1085,0,1814,0,935,0,1333,0,2040,0,1803,0,1906,0,2024,0,0,256,0,256,-1.1725,0,-1.1990001,0,-1.1529999,0,-1.176,0,1181,0,1583,0,1181,0,1380,0,1643,0,1438,0,1578,0,90.56799,0,1639,0,0,256,0,256,200.0,0,-111.883,0,-0.072786644,0,-0.06668294,0,0,256,0,256,-0.32059693,0,1.2558366,0 ,
950273,HJD_LHD_BL1R - 950111,26.02.2019 11:29:33,20190226,M1998,GEM Suzhou,-,Steering,-,26.02.2019 08:56:00,TK-PCHZ,0,256,26.02.2019/12:39:24,200,8,null,null,#19022600041,1,0,256,0,256,0,256,0,256,0,256,0,256,0,256,0,256,6.16,0,6.178,0,-0.018000202,0,6.169,0,1097,0,1850,0,958,0,1364,0,2052,0,1835,0,1945,0,2032,0,0,256,0,256,-1.1665,0,-1.1940001,0,-1.1439999,0,-1.169,0,1186,0,1553,0,1187,0,1374,0,1622,0,1459,0,1576,0,90.575455,0,1622,0,0,256,0,256,200.0,0,-109.4084,0,0.017090365,0,0.02929777,0,-0.14435256,0,0,256,0,256,1.0641804,0 ,
950273,HJD_LHD_BL1R - 950111,26.02.2019 11:29:33,20190226,M1998,GEM Suzhou,-,Steering,-,26.02.2019 08:56:00,TK-PCHZ,0,256,26.02.2019/12:40:10,200,8,null,null,#19022600034,3,0,256,0,256,0,256,0,256,0,256,0,256,0,256,0,256,5.855,0,5.893,0,-0.038000204,0,5.874,0,1090,0,1773,0,895,0,1273,0,2008,0,1763,0,1885,0,2006,0,0,256,0,256,-1.1669999,0,-1.1850001,0,-1.1539999,0,-1.1695,0,1237,0,1617,0,1238,0,1422,0,1691,0,1492,0,1633,0,90.5686,0,1689,0,0,256,0,256,200.0,0,-109.326,0,-0.1881466,0,-0.21042512,0,0,256,0,256,-0.33448288,0,1.2625507,0 ,
950273,HJD_LHD_BL1R - 950111,26.02.2019 11:29:33,20190226,M1998,GEM Suzhou,-,Steering,-,26.02.2019 08:56:00,TK-PCHZ,0,256,26.02.2019/12:40:26,200,8,null,null,#19022600012,1,0,256,0,256,0,256,0,256,0,256,0,256,0,256,0,256,6.051,0,6.091,0,-0.040000204,0,6.071,0,1148,0,1943,0,969,0,1445,0,2184,0,1943,0,2052,0,2183,0,0,256,0,256,-1.1645,0,-1.1840001,0,-1.1499999,0,-1.1669999,0,1228,0,1595,0,1201,0,1407,0,1635,0,1495,0,1609,0,90.57712,0,1628,0,0,256,0,256,200.0,0,-109.1996,0,0.35737175,0,0.3788873,0,-0.20203254,0,0,256,0,256,1.1682485,0 ,
950273,HJD_LHD_BL1R - 950111,26.02.2019 11:29:33,20190226,M1998,GEM Suzhou,-,Steering,-,26.02.2019 08:56:00,TK-PCHZ,0,256,26.02.2019/12:41:03,200,8,null,null,#19022600048,3,0,256,0,256,0,256,0,256,0,256,0,256,0,256,0,256,5.835,0,5.875,0,-0.040000204,0,5.855,0,1060,0,1820,0,901,0,1289,0,2036,0,1775,0,1889,0,2015,0,0,256,0,256,-1.1805,0,-1.2040001,0,-1.1649998,0,-1.1845,0,1292,0,1731,0,1292,0,1503,0,1806,0,1628,0,1749,0,90.57227,0,1806,0,0,256,0,256,200.0,0,-110.9034,0,-0.6367687,0,-0.6588946,0,0,256,0,256,-0.30213323,0,1.2765893,0 ,
950273,HJD_LHD_BL1R - 950111,26.02.2019 11:29:33,20190226,M1998,GEM Suzhou,-,Steering,-,26.02.2019 08:56:00,TK-PCHZ,0,256,26.02.2019/12:41:21,200,8,null,null,#19022600056,1,0,256,0,256,0,256,0,256,0,256,0,256,0,256,0,256,6.186,0,6.204,0,-0.018000202,0,6.195,0,1160,0,1825,0,936,0,1320,0,2089,0,1828,0,1932,0,2089,0,0,256,0,256,-1.1635,0,-1.1850001,0,-1.1489999,0,-1.1669999,0,1193,0,1654,0,1194,0,1421,0,1748,0,1613,0,1698,0,90.57807,0,1744,0,0,256,0,256,200.0,0,-108.7172,0,0.057374798,0,0.0860622,0,-0.20172735,0,0,256,0,256,0.9518723,0 ,
