K1001,K1002,K1004,K1053,K1081,K1082,K1086,K1100,K1103,K1104,K1303,DMC_GearUnit ,Machine_1,Type_1,Attribute,Date/Time,Event,Batch Number,Nest Number,DMC_steering column ,Machine_2,Type_2,Attribute,
944436,ReNi  P02F_BRA_LHD_BL1N,25.02.2019 22:37:58,20190225,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,25.02.2019 19:29:47,TK-PCHZ,19022500225,1998,888878,0,26.02.2019/06:04:23,10,#19022500140,1,19022500143,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,25.02.2019 22:37:58,20190225,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,25.02.2019 19:29:47,TK-PCHZ,19022500802,1998,888878,0,26.02.2019/06:06:41,10,#19022500569,1,19022500591,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,25.02.2019 22:37:58,20190225,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,25.02.2019 19:29:47,TK-PCHZ,19022500170,1998,888878,0,26.02.2019/06:06:55,10,#19022500159,1,19022500153,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,25.02.2019 22:37:58,20190225,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,25.02.2019 19:29:47,TK-PCHZ,19022500122,1998,888878,0,26.02.2019/06:09:15,10,#19022500012,1,19022500004,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,25.02.2019 22:37:58,20190225,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,25.02.2019 19:29:47,TK-PCHZ,19022500303,1998,888878,0,26.02.2019/06:09:22,10,#19022500235,1,19022500174,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,25.02.2019 22:37:58,20190225,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,25.02.2019 19:29:47,TK-PCHZ,19022500140,1998,888878,0,26.02.2019/06:14:02,10,#19022500005,1,19022500026,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,25.02.2019 22:37:58,20190225,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,25.02.2019 19:29:47,TK-PCHZ,19022500150,1998,888878,0,26.02.2019/06:14:14,10,#19022500006,1,19022500014,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,25.02.2019 22:37:58,20190225,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,25.02.2019 19:29:47,TK-PCHZ,19022500177,1998,888878,0,26.02.2019/06:16:50,10,#19022500017,1,19022500051,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,25.02.2019 22:37:58,20190225,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,25.02.2019 19:29:47,TK-PCHZ,19022500281,1998,888878,0,26.02.2019/06:19:05,10,#19022500063,1,19022500091,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,25.02.2019 22:37:58,20190225,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,25.02.2019 19:29:47,TK-PCHZ,19022500251,1998,888878,0,26.02.2019/06:20:05,10,#19022500068,1,19022500090,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,25.02.2019 22:37:58,20190225,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,25.02.2019 19:29:47,TK-PCHZ,19022500701,1998,888878,0,26.02.2019/06:21:17,10,#19022500567,1,19022500594,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,25.02.2019 22:37:58,20190225,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,25.02.2019 19:29:47,TK-PCHZ,19022500511,1998,888878,0,26.02.2019/06:23:58,10,#19022500299,1,19022500326,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,25.02.2019 22:37:58,20190225,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,25.02.2019 19:29:47,TK-PCHZ,19022500607,1998,888878,0,26.02.2019/06:25:27,10,#19022500387,1,19022500426,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,25.02.2019 22:37:58,20190225,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,25.02.2019 19:29:47,TK-PCHZ,19022500163,1998,888878,0,26.02.2019/06:27:41,10,#19022500031,1,19022500056,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,25.02.2019 22:37:58,20190225,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,25.02.2019 19:29:47,TK-PCHZ,19022500753,1998,888878,0,26.02.2019/06:28:05,10,#19022500618,1,19022500653,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,25.02.2019 22:37:58,20190225,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,25.02.2019 19:29:47,TK-PCHZ,19022500763,1998,888878,0,26.02.2019/06:28:14,10,#19022500619,1,19022500662,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,25.02.2019 22:37:58,20190225,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,25.02.2019 19:29:47,TK-PCHZ,19022500771,1998,888878,0,26.02.2019/06:28:36,10,#19022500620,1,19022500655,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,25.02.2019 22:37:58,20190225,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,25.02.2019 19:29:47,TK-PCHZ,19022500787,1998,888878,0,26.02.2019/06:28:55,10,#19022500621,1,19022500631,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,25.02.2019 22:37:58,20190225,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,25.02.2019 19:29:47,TK-PCHZ,19022500818,1998,888878,0,26.02.2019/06:29:18,10,#19022500622,1,19022500633,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,25.02.2019 22:37:58,20190225,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,25.02.2019 19:29:47,TK-PCHZ,19022500866,1998,888878,0,26.02.2019/06:29:39,10,#19022500623,1,19022500650,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,25.02.2019 22:37:58,20190225,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,25.02.2019 19:29:47,TK-PCHZ,19022500861,1998,888878,0,26.02.2019/06:30:04,10,#19022500624,1,19022500652,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,25.02.2019 22:37:58,20190225,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,25.02.2019 19:29:47,TK-PCHZ,19022500853,1998,888878,0,26.02.2019/06:30:26,10,#19022500625,1,19022500632,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,25.02.2019 22:37:58,20190225,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,25.02.2019 19:29:47,TK-PCHZ,19022500870,1998,888878,0,26.02.2019/06:30:51,10,#19022500626,1,19022500659,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,25.02.2019 22:37:58,20190225,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,25.02.2019 19:29:47,TK-PCHZ,19022500863,1998,888878,0,26.02.2019/06:31:15,10,#19022500627,1,19022500627,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,25.02.2019 22:37:58,20190225,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,25.02.2019 19:29:47,TK-PCHZ,19022500856,1998,888878,0,26.02.2019/06:31:37,10,#19022500628,1,19022500636,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,25.02.2019 22:37:58,20190225,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,25.02.2019 19:29:47,TK-PCHZ,19022500766,1998,888878,0,26.02.2019/06:32:01,10,#19022500629,1,19022500665,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,25.02.2019 22:37:58,20190225,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,25.02.2019 19:29:47,TK-PCHZ,19022500858,1998,888878,0,26.02.2019/06:32:24,10,#19022500630,1,19022500654,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,25.02.2019 22:37:58,20190225,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,25.02.2019 19:29:47,TK-PCHZ,19022500770,1998,888878,0,26.02.2019/06:32:48,10,#19022500631,1,19022500660,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,25.02.2019 22:37:58,20190225,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,25.02.2019 19:29:47,TK-PCHZ,19022500774,1998,888878,0,26.02.2019/06:33:18,10,#19022500632,1,19022500658,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,25.02.2019 22:37:58,20190225,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,25.02.2019 19:29:47,TK-PCHZ,19022500868,1998,888878,0,26.02.2019/06:34:03,10,#19022500633,1,19022500668,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,25.02.2019 22:37:58,20190225,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,25.02.2019 19:29:47,TK-PCHZ,19022500758,1998,888878,0,26.02.2019/06:34:24,10,#19022500634,1,19022500664,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,25.02.2019 22:37:58,20190225,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,25.02.2019 19:29:47,TK-PCHZ,19022500772,1998,888878,0,26.02.2019/06:34:33,10,#19022500635,1,19022500663,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,25.02.2019 22:37:58,20190225,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,25.02.2019 19:29:47,TK-PCHZ,19022500602,1998,888878,0,26.02.2019/06:34:49,10,#19022500636,1,19022500637,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,25.02.2019 22:37:58,20190225,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,25.02.2019 19:29:47,TK-PCHZ,19022500864,1998,888878,0,26.02.2019/06:35:14,10,#19022500637,1,19022500674,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,25.02.2019 22:37:58,20190225,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,25.02.2019 19:29:47,TK-PCHZ,19022500874,1998,888878,0,26.02.2019/06:35:37,10,#19022500638,1,19022500641,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,25.02.2019 22:37:58,20190225,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,25.02.2019 19:29:47,TK-PCHZ,19022500748,1998,888878,0,26.02.2019/06:36:12,10,#19022500639,1,19022500666,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,25.02.2019 22:37:58,20190225,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,25.02.2019 19:29:47,TK-PCHZ,19022500891,1998,888878,0,26.02.2019/06:36:29,10,#19022500640,1,19022500648,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,25.02.2019 22:37:58,20190225,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,25.02.2019 19:29:47,TK-PCHZ,19022500826,1998,888878,0,26.02.2019/06:36:51,10,#19022500641,1,19022500675,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,25.02.2019 22:37:58,20190225,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,25.02.2019 19:29:47,TK-PCHZ,19022500825,1998,888878,0,26.02.2019/06:37:12,10,#19022500642,1,19022500643,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,25.02.2019 22:37:58,20190225,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,25.02.2019 19:29:47,TK-PCHZ,19022500757,1998,888878,0,26.02.2019/06:37:37,10,#19022500643,1,19022500649,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,25.02.2019 22:37:58,20190225,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,25.02.2019 19:29:47,TK-PCHZ,19022500809,1998,888878,0,26.02.2019/06:38:01,10,#19022500644,1,19022500679,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,25.02.2019 22:37:58,20190225,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,25.02.2019 19:29:47,TK-PCHZ,19022500681,1998,888878,0,26.02.2019/06:38:21,10,#19022500645,1,19022500676,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,25.02.2019 22:37:58,20190225,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,25.02.2019 19:29:47,TK-PCHZ,19022500897,1998,888878,0,26.02.2019/06:38:52,10,#19022500646,1,19022500635,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,25.02.2019 22:37:58,20190225,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,25.02.2019 19:29:47,TK-PCHZ,19022500924,1998,888878,0,26.02.2019/06:39:16,10,#19022500647,1,19022500657,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,25.02.2019 22:37:58,20190225,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,25.02.2019 19:29:47,TK-PCHZ,19022500797,1998,888878,0,26.02.2019/06:39:54,10,#19022500648,1,19022500681,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,25.02.2019 22:37:58,20190225,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,25.02.2019 19:29:47,TK-PCHZ,19022500920,1998,888878,0,26.02.2019/06:40:17,10,#19022500649,1,19022500680,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,25.02.2019 22:37:58,20190225,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,25.02.2019 19:29:47,TK-PCHZ,19022500915,1998,888878,0,26.02.2019/06:41:05,10,#19022500650,1,19022500677,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,25.02.2019 22:37:58,20190225,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,25.02.2019 19:29:47,TK-PCHZ,19022500867,1998,888878,0,26.02.2019/06:41:28,10,#19022500651,1,19022500673,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,25.02.2019 22:37:58,20190225,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,25.02.2019 19:29:47,TK-PCHZ,19022500909,1998,888878,0,26.02.2019/06:41:54,10,#19022500652,1,19022500670,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,25.02.2019 22:37:58,20190225,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,25.02.2019 19:29:47,TK-PCHZ,19022500911,1998,888878,0,26.02.2019/06:42:38,10,#19022500653,1,19022500647,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,25.02.2019 22:37:58,20190225,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,25.02.2019 19:29:47,TK-PCHZ,19022500933,1998,888878,0,26.02.2019/06:43:17,10,#19022500654,1,19022500672,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,25.02.2019 22:37:58,20190225,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,25.02.2019 19:29:47,TK-PCHZ,19022500934,1998,888878,0,26.02.2019/06:43:35,10,#19022500655,1,19022500667,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,25.02.2019 22:37:58,20190225,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,25.02.2019 19:29:47,TK-PCHZ,19022500852,1998,888878,0,26.02.2019/06:43:58,10,#19022500656,1,19022500678,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,25.02.2019 22:37:58,20190225,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,25.02.2019 19:29:47,TK-PCHZ,19022500887,1998,888878,0,26.02.2019/06:44:30,10,#19022500657,1,19022500682,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,25.02.2019 22:37:58,20190225,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,25.02.2019 19:29:47,TK-PCHZ,19022500908,1998,888878,0,26.02.2019/06:44:49,10,#19022500658,1,19022500669,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,25.02.2019 22:37:58,20190225,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,25.02.2019 19:29:47,TK-PCHZ,19022500930,1998,888878,0,26.02.2019/06:44:57,10,#19022500659,1,19022500661,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,25.02.2019 22:37:58,20190225,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,25.02.2019 19:29:47,TK-PCHZ,19022500899,1998,888878,0,26.02.2019/06:45:05,10,#19022500660,1,19022500656,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,25.02.2019 22:37:58,20190225,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,25.02.2019 19:29:47,TK-PCHZ,19022500898,1998,888878,0,26.02.2019/06:47:13,10,#19022500661,1,19022500684,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,25.02.2019 22:37:58,20190225,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,25.02.2019 19:29:47,TK-PCHZ,19022500918,1998,888878,0,26.02.2019/06:47:26,10,#19022500662,1,19022500671,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,16.01.2019 12:13:31,20190116,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,16.01.2019 14:11:32,TK-PCHZ,19011600399,1998,888878,0,16.01.2019/14:43:17,10,#19011600400,1,19011600420,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,16.01.2019 12:13:31,20190116,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,16.01.2019 14:11:32,TK-PCHZ,19011600336,1998,888878,0,16.01.2019/14:44:32,10,#19011600401,1,19011600401,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,16.01.2019 12:13:31,20190116,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,16.01.2019 14:11:32,TK-PCHZ,19011600412,1998,888878,0,16.01.2019/14:44:41,10,#19011600402,1,19011600431,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,16.01.2019 12:13:31,20190116,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,16.01.2019 14:11:32,TK-PCHZ,19011600404,1998,888878,0,16.01.2019/14:45:43,10,#19011600403,1,19011600418,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,16.01.2019 12:13:31,20190116,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,16.01.2019 14:11:32,TK-PCHZ,19011600421,1998,888878,0,16.01.2019/14:45:55,10,#19011600404,1,19011600429,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,16.01.2019 12:13:31,20190116,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,16.01.2019 14:11:32,TK-PCHZ,19011600393,1998,888878,0,16.01.2019/14:46:12,10,#19011600405,1,19011600422,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,16.01.2019 12:13:31,20190116,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,16.01.2019 14:11:32,TK-PCHZ,19011600420,1998,888878,0,16.01.2019/14:47:16,10,#19011600406,1,19011600435,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,16.01.2019 12:13:31,20190116,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,16.01.2019 14:11:32,TK-PCHZ,19011600402,1998,888878,0,16.01.2019/14:47:26,10,#19011600407,1,19011600423,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,16.01.2019 12:13:31,20190116,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,16.01.2019 14:11:32,TK-PCHZ,19011600379,1998,888878,0,16.01.2019/14:47:42,10,#19011600408,1,19011600406,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,16.01.2019 12:13:31,20190116,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,16.01.2019 14:11:32,TK-PCHZ,19011600415,1998,888878,0,16.01.2019/14:48:06,10,#19011600409,1,19011600437,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,16.01.2019 12:13:31,20190116,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,16.01.2019 14:11:32,TK-PCHZ,19011600418,1998,888878,0,16.01.2019/14:48:54,10,#19011600410,1,19011600440,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,16.01.2019 12:13:31,20190116,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,16.01.2019 14:11:32,TK-PCHZ,19011600409,1998,888878,0,16.01.2019/14:49:03,10,#19011600411,1,19011600424,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,16.01.2019 12:13:31,20190116,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,16.01.2019 14:11:32,TK-PCHZ,19011600384,1998,888878,0,16.01.2019/14:49:21,10,#19011600412,1,19011600421,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,16.01.2019 12:13:31,20190116,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,16.01.2019 14:11:32,TK-PCHZ,19011600419,1998,888878,0,16.01.2019/14:49:45,10,#19011600413,1,19011600441,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,16.01.2019 12:13:31,20190116,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,16.01.2019 14:11:32,TK-PCHZ,19011600408,1998,888878,0,16.01.2019/14:50:15,10,#19011600414,1,19011600432,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,16.01.2019 12:13:31,20190116,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,16.01.2019 14:11:32,TK-PCHZ,19011600395,1998,888878,0,16.01.2019/14:50:31,10,#19011600415,1,19011600442,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,16.01.2019 12:13:31,20190116,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,16.01.2019 14:11:32,TK-PCHZ,19011600417,1998,888878,0,16.01.2019/14:50:54,10,#19011600416,1,19011600434,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,16.01.2019 12:13:31,20190116,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,16.01.2019 14:11:32,TK-PCHZ,19011600413,1998,888878,0,16.01.2019/14:52:06,10,#19011600417,1,19011600446,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,16.01.2019 12:13:31,20190116,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,16.01.2019 14:11:32,TK-PCHZ,19011600405,1998,888878,0,16.01.2019/14:52:31,10,#19011600418,1,19011600443,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,16.01.2019 12:13:31,20190116,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,16.01.2019 14:11:32,TK-PCHZ,19011600426,1998,888878,0,16.01.2019/14:52:51,10,#19011600419,1,19011600445,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,16.01.2019 12:13:31,20190116,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,16.01.2019 14:11:32,TK-PCHZ,19011600390,1998,888878,0,16.01.2019/14:53:17,10,#19011600420,1,19011600428,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,16.01.2019 12:13:31,20190116,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,16.01.2019 14:11:32,TK-PCHZ,19011600423,1998,888878,0,16.01.2019/14:54:21,10,#19011600421,1,19011600453,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,16.01.2019 12:13:31,20190116,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,16.01.2019 14:11:32,TK-PCHZ,19011600430,1998,888878,0,16.01.2019/14:54:44,10,#19011600422,1,19011600454,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,16.01.2019 12:13:31,20190116,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,16.01.2019 14:11:32,TK-PCHZ,19011600427,1998,888878,0,16.01.2019/14:55:05,10,#19011600423,1,19011600438,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,16.01.2019 12:13:31,20190116,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,16.01.2019 14:11:32,TK-PCHZ,19011600416,1998,888878,0,16.01.2019/14:55:26,10,#19011600424,1,19011600451,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,16.01.2019 12:13:31,20190116,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,16.01.2019 14:11:32,TK-PCHZ,19011600414,1998,888878,0,16.01.2019/14:55:53,10,#19011600425,1,19011600457,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,16.01.2019 12:13:31,20190116,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,16.01.2019 14:11:32,TK-PCHZ,19011600432,1998,888878,0,16.01.2019/14:56:20,10,#19011600426,1,19011600458,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,16.01.2019 12:13:31,20190116,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,16.01.2019 14:11:32,TK-PCHZ,19011600380,1998,888878,0,16.01.2019/14:56:35,10,#19011600427,1,19011600407,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,16.01.2019 12:13:31,20190116,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,16.01.2019 14:11:32,TK-PCHZ,19011600431,1998,888878,0,16.01.2019/14:56:56,10,#19011600428,1,19011600459,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,16.01.2019 12:13:31,20190116,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,16.01.2019 14:11:32,TK-PCHZ,19011600389,1998,888878,0,16.01.2019/14:57:19,10,#19011600429,1,19011600425,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,16.01.2019 12:13:31,20190116,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,16.01.2019 14:11:32,TK-PCHZ,19011600435,1998,888878,0,16.01.2019/14:58:02,10,#19011600430,1,19011600460,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,16.01.2019 12:13:31,20190116,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,16.01.2019 14:11:32,TK-PCHZ,19011600433,1998,888878,0,16.01.2019/14:58:20,10,#19011600431,1,19011600452,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,16.01.2019 12:13:31,20190116,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,16.01.2019 14:11:32,TK-PCHZ,19011600437,1998,888878,0,16.01.2019/14:58:46,10,#19011600432,1,19011600456,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,16.01.2019 12:13:31,20190116,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,16.01.2019 14:11:32,TK-PCHZ,19011600372,1998,888878,0,16.01.2019/14:59:10,10,#19011600433,1,19011600396,2016,884280,0 ,
